model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
llasa1b,ct_blue_t4_k02,2,control_word,t4,2,2,9,blue,10,5.54,1,0.01791730336844921,0.006819622125476599,6.25e-05,0.17599323391914368,277,False,3,4.747999999999999,1.1668070766638587,False,3,undercount,0," The night was green, dark because it was raining hard."
llasa1b,ct_blue_t4_k03,0,control_word,t4,3,3,10,blue,6,3.8,2,0.002820545807480812,0.0430944561958313,0.0320625,0.2188771516084671,190,False,0,5.359999999999998,0.7089552238805973,False,2,undercount,0," The light was green, bright pink."
llasa1b,ct_blue_t4_k03,1,control_word,t4,3,3,10,blue,4,40.96,0,0.0005107066826894879,0.024517538025975227,5.749625,0.3149370849132538,2048,True,61,5.359999999999998,7.641791044776123,False,61,empty,0, Thank you. Thank you.
llasa1b,ct_blue_t4_k03,2,control_word,t4,3,3,10,blue,11,4.84,1,0.0740610733628273,0.025918232277035713,0.7188125,0.11811177432537079,242,False,2,5.359999999999998,0.9029850746268661,True,1,undercount,0, The light was green by a pall before the stall hived.
llasa1b,ct_blue_t4_k04,0,control_word,t4,4,4,11,blue,5,5.3,2,0.0016832826659083366,0.06287623196840286,0.007125,0.17907504737377167,265,False,3,5.971999999999996,0.8874748827863368,True,2,undercount,0, The light was green bright.
llasa1b,ct_blue_t4_k04,1,control_word,t4,4,4,11,blue,11,22.92,0,0.005032846704125404,0.03548969328403473,6.25e-05,0.46911051869392395,1146,False,32,5.971999999999996,3.8379102478231775,False,32,loop,0, The light was going right out the door before the storm.
llasa1b,ct_blue_t4_k04,2,control_word,t4,4,4,11,blue,7,4.46,2,0.03395884111523628,0.024117087945342064,0.6490625,0.37959104776382446,223,False,2,5.971999999999996,0.7468184862692571,True,2,undercount,0," The light was green, bright, and then..."
llasa1b,ct_blue_t4_k06,0,control_word,t4,6,6,13,blue,5,40.96,0,0.03180163726210594,0.011630156077444553,35.62175,0.3918144404888153,2048,True,61,7.1959999999999935,5.692051139521962,False,61,loop,0, The word one. Thank you.
llasa1b,ct_blue_t4_k06,1,control_word,t4,6,6,13,blue,1,16.26,0,0.00215138983912766,0.02175583317875862,2.228875,0.4204723536968231,813,False,21,7.1959999999999935,2.2595886603668727,False,21,loop,0, Okay.
llasa1b,ct_blue_t4_k06,2,control_word,t4,6,6,13,blue,13,6.98,6,0.023630309849977493,0.07220326364040375,0.664375,0.3281889259815216,349,False,6,7.1959999999999935,0.9699833240689281,True,6,correct,1, the light was green bright pale dim warm cold before the storm arrived
llasa1b,ct_blue_t4_k08,0,control_word,t4,8,8,15,blue,15,9.42,8,0.03410572558641434,0.09696845710277557,0.67775,0.2508683502674103,471,False,10,8.419999999999991,1.118764845605702,False,10,correct,1, the light was green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_blue_t4_k08,1,control_word,t4,8,8,15,blue,4,37.04,0,0.000335395714500919,0.028196275234222412,0.0759375,0.16493043303489685,1852,False,55,8.419999999999991,4.399049881235159,False,55,empty,0, Thank you. Thank you.
llasa1b,ct_blue_t4_k08,2,control_word,t4,8,8,15,blue,15,9.92,8,0.02331206016242504,0.07682237029075623,0.7880625,0.24396216869354248,496,False,10,8.419999999999991,1.1781472684085523,False,10,correct,1, the light was green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_blue_t4_k12,0,control_word,t4,12,12,19,blue,19,13.68,12,0.03775374963879585,0.08464236557483673,6.25e-05,0.23783408105373383,684,False,17,10.867999999999984,1.2587412587412605,False,17,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim before the storm arrived
llasa1b,ct_blue_t4_k12,1,control_word,t4,12,12,19,blue,19,11.22,12,0.021140070632100105,0.03812801465392113,0.878875,0.25768589973449707,561,False,13,10.867999999999984,1.032388663967613,True,12,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim before the storm arrived
llasa1b,ct_blue_t4_k12,2,control_word,t4,12,12,19,blue,19,12.56,12,0.014929089695215225,0.10903234034776688,0.4626875,0.16999365389347076,628,False,15,10.867999999999984,1.1556864188443152,False,15,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim before the storm arrived
llasa1b,ct_blue_t4_k16,0,control_word,t4,16,16,23,blue,23,13.1,16,0.035775672644376755,0.09956060349941254,0.9243125,0.17104509472846985,655,False,16,13.315999999999981,0.9837789125863636,True,16,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_blue_t4_k16,1,control_word,t4,16,16,23,blue,14,40.96,9,0.015274333767592907,0.012256749905645847,6.25e-05,0.40681639313697815,2048,True,61,13.315999999999981,3.0759987984379737,False,61,loop,0," The light was green, bright, pale, dim, warm, cold, sharp, soft, green. Thank you."
llasa1b,ct_blue_t4_k16,2,control_word,t4,16,16,23,blue,23,15.14,16,0.030081558972597122,0.04473118484020233,0.5815625,0.22529591619968414,757,False,19,13.315999999999981,1.1369780714929425,False,19,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_blue_t4_k24,0,control_word,t4,24,24,31,blue,31,21.0,24,0.053782738745212555,0.10470790416002274,0.9939375,0.18207591772079468,1050,False,29,18.211999999999968,1.1530858774434458,False,29,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_blue_t4_k24,1,control_word,t4,24,24,31,blue,33,40.96,24,0.015935828909277916,0.03731627017259598,10.82725,0.36861452460289,2048,True,61,18.211999999999968,2.2490665495277877,False,61,loop,0," The light was green, bright, pale, dim, warm, cold, sharp, soft, green, bright, pale, dim, warm, cold, sharp, soft, green, bright, pale, dim, warm, cold, sharp, soft, before the storm arrived. Thank you."
llasa1b,ct_blue_t4_k24,2,control_word,t4,24,24,31,blue,31,19.28,24,0.027978258207440376,0.03645677864551544,0.610125,0.1749948114156723,964,False,26,18.211999999999968,1.0586426531956972,True,24,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_blue_t4_k32,0,control_word,t4,32,32,39,blue,15,33.62,7,0.023307038471102715,0.040372852236032486,6.25e-05,0.33424776792526245,1681,False,49,23.107999999999958,1.4549073913796113,False,49,undercount,0," The light was green, bright pale, dim, warm cold, sharp, sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss before the storm arrived"
llasa1b,ct_blue_t4_k32,1,control_word,t4,32,32,39,blue,10,40.96,5,0.016535788774490356,0.017075026407837868,6.25e-05,0.3715493381023407,2048,True,61,23.107999999999958,1.7725463043101988,False,61,loop,0," The light was green, bright, pale, dim, warm. Thank you."
llasa1b,ct_blue_t4_k32,2,control_word,t4,32,32,39,blue,39,25.44,32,0.03395882248878479,0.02725105918943882,1.2219375,0.33906394243240356,1272,False,36,23.107999999999958,1.1009174311926626,True,32,correct,1, the light was green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft green bright pale dim warm cold sharp soft before the storm arrived
llasa1b,ct_far_t3_k02,0,control_word,t3,2,2,10,far,11,4.26,2,0.045828867703676224,0.07127169519662857,0.614125,0.3644941449165344,213,False,2,4.26,1.0,True,2,correct,1, he walked deep fast into the forest of fa can ap
llasa1b,ct_far_t3_k02,1,control_word,t3,2,2,10,far,4,40.96,0,0.0002946138265542686,0.12804673612117767,5.1708125,0.4257459342479706,2048,True,19,4.26,9.615023474178404,False,19,empty,0, Thank you. Thank you.
llasa1b,ct_far_t3_k02,2,control_word,t3,2,2,10,far,10,5.54,0,0.015661749988794327,0.003054681932553649,6.25e-05,0.21952110528945923,277,False,3,4.26,1.3004694835680752,False,3,undercount,0, You walked down into the fence and then came back.
llasa1b,ct_far_t3_k03,0,control_word,t3,3,3,11,far,4,40.96,0,0.0013006225926801562,0.012221060693264008,6.25e-05,0.844550371170044,2048,True,19,6.39,6.410015649452269,False,19,loop,0, Thank you. Thank you.
llasa1b,ct_far_t3_k03,1,control_word,t3,3,3,11,far,4,40.96,0,0.0025220506358891726,0.030195916071534157,6.25e-05,0.5622575879096985,2048,True,19,6.39,6.410015649452269,False,19,loop,0, Thank you. Thank you.
llasa1b,ct_far_t3_k03,2,control_word,t3,3,3,11,far,4,40.96,0,0.004604685120284557,0.0016596351051703095,6.25e-05,0.40806448459625244,2048,True,19,6.39,6.410015649452269,False,19,loop,0, Thank you. Thank you.
llasa1b,ct_far_t3_k04,0,control_word,t3,4,4,12,far,12,6.12,4,0.03699275851249695,0.03962550684809685,1.070625,0.26649996638298035,306,False,3,8.52,0.7183098591549296,True,4,correct,1, he walked deep fast long wide into the forest before turning back
llasa1b,ct_far_t3_k04,1,control_word,t3,4,4,12,far,4,40.96,0,0.0023584060836583376,0.03223033621907234,20.0394375,0.6598925590515137,2048,True,19,8.52,4.807511737089202,False,19,loop,0, Thank you. Thank you.
llasa1b,ct_far_t3_k04,2,control_word,t3,4,4,12,far,12,6.98,4,0.024630175903439522,0.09371361881494522,0.4606875,0.12552957236766815,349,False,3,8.52,0.8192488262910799,True,4,correct,1, he walked deep fast long wide into the forest before turning back
llasa1b,ct_far_t3_k06,0,control_word,t3,6,6,14,far,14,8.7,6,0.03580030798912048,0.08294492959976196,1.342125,0.17159885168075562,435,False,4,12.78,0.6807511737089201,False,6,truncation,0, he walked deep fast long wide high low into the forest before turning back
llasa1b,ct_far_t3_k06,1,control_word,t3,6,6,14,far,14,8.2,6,0.05275718867778778,0.0457635298371315,1.0535,0.3736785650253296,410,False,4,12.78,0.6416275430359937,False,6,truncation,0, he walked deep fast long wide high low into the forest before turning back
llasa1b,ct_far_t3_k06,2,control_word,t3,6,6,14,far,14,6.62,6,0.02358097769320011,0.08245298266410828,0.7699375,0.29486045241355896,331,False,3,12.78,0.5179968701095462,False,6,truncation,0," He walked deep, fast, long, wide, high, low into the forest before turning back."
llasa1b,ct_far_t3_k08,0,control_word,t3,8,8,16,far,16,7.7,8,0.04733394831418991,0.050096094608306885,1.40175,0.3442222774028778,385,False,4,17.04,0.4518779342723005,False,8,truncation,0, he walked deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k08,1,control_word,t3,8,8,16,far,16,7.84,8,0.052893996238708496,0.025098377838730812,0.9405,0.3815325200557709,392,False,4,17.04,0.46009389671361506,False,8,truncation,0, he walked deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k08,2,control_word,t3,8,8,16,far,16,6.98,8,0.028721632435917854,0.06821142137050629,0.483,0.21695512533187866,349,False,3,17.04,0.40962441314553993,False,8,truncation,0, he walked deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k12,0,control_word,t3,12,12,20,far,20,13.68,12,0.03377077728509903,0.10896188765764236,1.77125,0.3039613962173462,684,False,6,25.56,0.5352112676056339,False,12,truncation,0, he walked deep fast long wide high low near past deep fast long wide into the forest before turning back
llasa1b,ct_far_t3_k12,1,control_word,t3,12,12,20,far,20,10.14,7,0.02788153663277626,0.05861051380634308,1.21025,0.23167873919010162,507,False,5,25.56,0.39671361502347424,False,7,truncation,0, he walked deep fast long wide high low near pass deep fast long wide into the forest before turning back
llasa1b,ct_far_t3_k12,2,control_word,t3,12,12,20,far,20,12.74,12,0.020243100821971893,0.10356146097183228,1.2506875,0.158379927277565,637,False,6,25.56,0.498435054773083,False,12,truncation,0, he walked deep fast long wide high low near past deep fast long wide into the forest before turning back
llasa1b,ct_far_t3_k16,0,control_word,t3,16,16,24,far,24,12.74,16,0.035661228001117706,0.0375986248254776,0.4843125,0.2187783420085907,637,False,6,34.08,0.37382629107981225,False,16,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k16,1,control_word,t3,16,16,24,far,24,11.94,16,0.02395956590771675,0.08143399655818939,6.25e-05,0.3487546443939209,597,False,6,34.08,0.3503521126760563,False,16,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k16,2,control_word,t3,16,16,24,far,24,14.9,1,0.01475856639444828,0.06178367882966995,0.8655625,0.15703128278255463,745,False,7,34.08,0.43720657276995306,False,7,truncation,0, he walked deep vast long wide high low near past deep vast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k24,0,control_word,t3,24,24,32,far,32,21.0,24,0.031852029263973236,0.05487333610653877,0.5645625,0.251688688993454,1050,False,10,51.12,0.41079812206572774,False,24,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k24,1,control_word,t3,24,24,32,far,32,17.62,24,0.027421459555625916,0.07774757593870163,1.899625,0.33280545473098755,881,False,8,51.12,0.34467918622848204,False,24,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k24,2,control_word,t3,24,24,32,far,32,18.36,24,0.038393449038267136,0.06341100484132767,0.5851875,0.30968165397644043,918,False,9,51.12,0.3591549295774648,False,24,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k32,0,control_word,t3,32,32,40,far,40,18.3,32,0.046733614057302475,0.02389204502105713,6.25e-05,0.2202763557434082,915,False,9,68.16,0.26848591549295775,False,32,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_far_t3_k32,1,control_word,t3,32,32,40,far,40,25.92,32,0.01782519556581974,0.03330099955201149,1.2090625,0.177754744887352,1296,False,12,68.16,0.3802816901408451,False,32,truncation,0, He walked deep fast long wide high low near past deep fast long wide High low near past deep fast long wide High low near past deep fast long wide high low near past Into the forest before turning back
llasa1b,ct_far_t3_k32,2,control_word,t3,32,32,40,far,40,24.3,32,0.03856272250413895,0.045056555420160294,0.675125,0.168337881565094,1215,False,11,68.16,0.3565140845070423,False,32,truncation,0, he walked deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past deep fast long wide high low near past into the forest before turning back
llasa1b,ct_no_t2_k02,1,control_word,t2,2,2,12,no,7,12.64,1,0.010131859220564365,0.03866461664438248,8.2721875,0.5270137786865234,632,False,15,4.747999999999999,2.6621735467565295,False,15,loop,0," She said yes, later to the alpha."
llasa1b,ct_no_t2_k02,2,control_word,t2,2,2,12,no,5,40.96,0,0.00249291630461812,0.013454613275825977,6.25e-05,0.6142166256904602,2048,True,61,4.747999999999999,8.626790227464197,False,61,loop,0, Satsang with Mooji Thank you.
llasa1b,ct_no_t2_k03,1,control_word,t2,3,3,13,no,4,40.96,0,0.005843024235218763,0.002503269352018833,6.25e-05,0.7734179496765137,2048,True,61,5.359999999999998,7.641791044776123,False,61,loop,0, Thank you. Thank you.
llasa1b,ct_no_t2_k03,2,control_word,t2,3,3,13,no,4,40.96,0,0.0016794396797195077,0.0018745745765045285,6.25e-05,0.3811940550804138,2048,True,61,5.359999999999998,7.641791044776123,False,61,loop,0, Thank you. Thank you.
llasa1b,ct_no_t2_k04,1,control_word,t2,4,4,14,no,9,13.26,1,0.08905607461929321,0.03593925014138222,3.9685,0.2845510244369507,663,False,16,5.971999999999996,2.2203616878767596,False,16,loop,0," She say... Yes, it is so fine. So, uh..."
llasa1b,ct_no_t2_k04,2,control_word,t2,4,4,14,no,15,5.92,1,0.10177917778491974,0.010004677809774876,6.25e-05,0.1958080530166626,296,False,4,5.971999999999996,0.991292699263229,False,4,undercount,0," She said yes, let the chef find her an offer, and then left her home."
llasa1b,ct_no_t2_k06,1,control_word,t2,6,6,16,no,18,13.7,1,0.008348433300852776,0.0766124501824379,5.0911875,0.26231062412261963,685,False,17,7.1959999999999935,1.9038354641467499,False,17,loop,0," She said, yes, Ned, it's sure fine. Okay. Roll to the offer, and then lift the roll."
llasa1b,ct_no_t2_k06,2,control_word,t2,6,6,16,no,2,40.96,0,0.009625577367842197,0.0006680488004349172,6.25e-05,0.6187816262245178,2048,True,61,7.1959999999999935,5.692051139521962,False,61,loop,0,. Thank you.
llasa1b,ct_no_t2_k08,1,control_word,t2,8,8,18,no,20,9.02,1,0.013082856312394142,0.04186015948653221,0.3560625,0.27132371068000793,451,False,9,8.419999999999991,1.0712589073634216,False,9,undercount,0," She said yes, made me sure it fired okay. Well, right? Hmm. Took her offer. And then left the room."
